Customer ID;Age;Gender;Item Purchased;Category;Purchase Amount (USD);Country;Location;Size;Color;Season;Year;Review Rating;Subscription Status;Shipping Type;Promo Code Used;Previous Purchases;Payment Method;Discount value
2962;33;Female;Hoodie;Clothing;43;USA;New Hampshire;S;Gold;Fall;2023;2.8;No;Free Shipping;No;21;Debit Card;0.0
2963;57;;Pants;Clothing;40;USA;California;L;Pink;Fall;2023;4.0;No;Express;No;nothing;Credit Card;
2964;52;M;Boots;Footwear;97;USA;Maine;M;Brown;Spring;2023;3.6;No;Free Shipping;No;nothing;Credit Card;
2965;0;Female;Coat;Outerwear;25;USA;Ohio;S;White;Fall;2023;3.8;No;2-Day Shipping;No;nothing;Debit Card;0.0
2966;48;Female;Scarf;Accessories;45;USA;Delaware;M;Blue;Summer;2023;4.4;No;Standard;No;25;Cash;
2967;52;Female;Boots;Footwear;49;USA;Oklahoma;L;Orange;Fall;2023;2.8;No;Store Pickup;No;nothing;Debit Card;
2968;34;Female;Sneakers;Footwear;36;USA;Indiana;L;Silver;Summer;2023;3.4;No;Free Shipping;No;nothing;Debit Card;
2969;26;M;Sweater;Clothing;48;USA;South Carolina;S;Gray;Fall;2023;4.9;No;Express;Yes;25;Cash;10.0
2970;36;Female;Belt;Accessories;62;USA;Vermont;S;Blue;Fall;2023;4.3;No;Next Day Air;Yes;nothing;Cash;20.0
2971;24;Female;Jewelry;Accessories;74;USA;Kansas;M;White;Winter;2023;3.4;No;Free Shipping;No;44;Credit Card;0.0
2972;30;Female;Handbag;Accessories;100;USA;Utah;L;Yellow;Fall;2023;3.9;No;Next Day Air;Yes;nothing;Cash;20.0
2973;31;Female;Jacket;Outerwear;39;USA;New York;S;Indigo;Fall;2023;4.2;No;Free Shipping;Yes;11;Debit Card;20.0
2974;25;Female;Boots;Footwear;65;USA;Indiana;M;Blue;Summer;2023;2.7;No;Store Pickup;No;nothing;Bank Transfer;
2975;57;Female;Sneakers;Footwear;99;USA;Tennessee;XL;Peach;Summer;2023;4.1;No;Store Pickup;No;nothing;Credit Card;0.0
2976;61;Female;Scarf;Accessories;68;USA;Georgia;XL;Lavender;Winter;2023;4.5;No;2-Day Shipping;No;nothing;Cash;0.0
2977;30;Female;Coat;Outerwear;97;USA;Nebraska;M;Silver;Summer;2023;2.8;No;Express;No;28;Cash;
2978;38;Female;Shorts;Clothing;47;USA;Washington;L;Gold;Winter;2023;3.4;No;Standard;No;nothing;Debit Card;0.0
2979;53;Female;Shorts;Clothing;56;USA;Idaho;S;Cyan;Spring;2023;3.9;No;Free Shipping;No;nothing;Bank Transfer;0.0
2980;31;M;Jeans;Clothing;91;USA;Louisiana;L;Olive;Fall;2023;2.6;No;Next Day Air;No;nothing;Cash;0.0
2981;70;;Gloves;Accessories;93;USA;New Jersey;L;Teal;Fall;2023;4.4;No;2-Day Shipping;No;9;Bank Transfer;
2982;21;;Pants;Clothing;36;USA;Delaware;L;Pink;Winter;2023;4.9;No;Standard;Yes;nothing;Debit Card;10.0
2983;33;Female;Dress;Clothing;45;USA;Wisconsin;M;Orange;Summer;2023;3.6;No;Store Pickup;No;nothing;Credit Card;
2984;60;Female;Pants;Clothing;44;USA;West Virginia;M;Charcoal;Winter;2023;2.8;No;2-Day Shipping;No;nothing;Credit Card;0.0
2985;45;Male;Gloves;Accessories;32;USA;Texas;L;Red;Spring;2023;4.3;No;2-Day Shipping;No;nothing;Debit Card;0.0
2986;46;Female;Belt;Accessories;36;USA;Hawaii;S;Teal;Summer;2023;3.0;No;Express;No;nothing;Cash;
2987;62;Female;Belt;Accessories;85;USA;Arizona;S;Silver;Summer;2023;3.3;No;2-Day Shipping;No;nothing;Credit Card;
2988;63;Female;Skirt;Clothing;36;USA;Louisiana;L;Black;Winter;2023;2.5;No;Store Pickup;No;nothing;Cash;0.0
2989;69;Female;Socks;Clothing;55;USA;Nevada;S;Pink;Spring;2023;5.0;No;2-Day Shipping;No;31;Debit Card;
2990;46;Female;Belt;Accessories;20;USA;Rhode Island;XL;Teal;Summer;2023;4.3;No;2-Day Shipping;Yes;nothing;Credit Card;10.0
2991;69;Female;Shirt;Clothing;91;USA;Illinois;M;Teal;Fall;2023;4.2;No;Free Shipping;No;nothing;Debit Card;0.0
2992;66;Female;Dress;Clothing;71;USA;Utah;L;Green;Summer;2023;3.9;No;Standard;No;nothing;Cash;
2993;41;Female;Socks;Clothing;64;USA;North Dakota;M;Charcoal;Spring;2023;3.9;No;Store Pickup;No;nothing;Debit Card;0.0
2994;32;Female;Jacket;Outerwear;21;USA;Kansas;L;Indigo;Spring;2023;4.2;No;Free Shipping;No;18;Cash;
2995;69;Female;Sweater;Clothing;100;USA;Nevada;S;White;Winter;2023;3.5;No;Store Pickup;Yes;14;Bank Transfer;10.0
2996;29;Female;Jeans;Clothing;96;USA;Virginia;M;Orange;Summer;2023;2.5;No;Standard;No;42;Debit Card;0.0
2997;70;Female;Jewelry;Accessories;91;USA;Utah;M;White;Spring;2023;2.9;No;Express;No;nothing;Debit Card;0.0
2998;41;Female;Sweater;Clothing;40;USA;Idaho;S;Yellow;Spring;2023;2.7;No;Next Day Air;No;nothing;Debit Card;0.0
2999;31;Female;Hoodie;Clothing;53;USA;Alaska;M;Red;Summer;2023;4.7;No;Express;No;nothing;Debit Card;0.0
3000;31;Female;Sunglasses;Accessories;48;USA;New Hampshire;S;Charcoal;Winter;2023;3.8;No;Standard;Yes;10;Cash;10.0
3001;57;Female;Sandals;Footwear;70;USA;Ohio;M;Lavender;Winter;2023;3.7;No;Express;Yes;7;Cash;10.0
3002;29;Male;Coat;Outerwear;29;USA;Montana;L;Charcoal;Summer;2023;4.7;No;Express;No;nothing;Credit Card;0.0
3003;70;Female;Belt;Accessories;29;USA;Louisiana;M;Maroon;Fall;2023;3.6;No;Next Day Air;Yes;19;Bank Transfer;10.0
3004;51;Male;Blouse;Clothing;53;USA;Oregon;M;Brown;Fall;2023;2.8;No;Express;No;13;Credit Card;0.0
3005;0;F;Skirt;Clothing;79;USA;Arizona;M;Lavender;Winter;2023;3.7;No;Store Pickup;No;nothing;Debit Card;0.0
3006;18;Female;Shorts;Clothing;65;USA;Alaska;XL;Brown;Spring;2023;3.5;No;Express;No;nothing;Debit Card;0.0
3007;37;Female;Dress;Clothing;99;USA;Utah;M;Olive;Summer;2023;3.7;No;Store Pickup;No;17;Debit Card;
3008;23;Female;Sunglasses;Accessories;60;USA;New York;L;Lavender;Winter;2023;3.0;No;Next Day Air;Yes;nothing;Debit Card;50.0
3009;39;Female;Shoes;Footwear;86;USA;New Mexico;M;Gold;Winter;2023;4.9;No;Free Shipping;No;19;Cash;0.0
3010;62;Female;Belt;Accessories;73;USA;Louisiana;M;Silver;Winter;2023;4.6;No;Free Shipping;No;8;Debit Card;0.0
3011;70;Female;Belt;Accessories;45;USA;Ohio;M;Violet;Winter;2023;3.3;No;Free Shipping;No;15;Credit Card;0.0
3012;20;Female;Belt;Accessories;70;USA;Nevada;S;Brown;Summer;2023;3.0;No;Next Day Air;Yes;nothing;Credit Card;20.0
3013;42;Female;Belt;Accessories;65;USA;Idaho;M;Teal;Fall;2023;3.5;No;Standard;Yes;nothing;Cash;10.0
3014;41;Female;Skirt;Clothing;55;USA;Arizona;L;Peach;Summer;2023;4.2;No;Store Pickup;No;nothing;Cash;
3015;24;Female;T-shirt;Clothing;65;USA;Utah;M;Maroon;Spring;2023;4.5;No;Express;No;38;Credit;0.0
3016;37;Female;Scarf;Accessories;21;USA;Wyoming;XL;Lavender;Spring;2023;2.8;No;Express;No;27;Bank Transfer;
3017;30;;Blouse;Clothing;26;USA;Indiana;L;Lavender;Summer;2023;4.9;No;Store Pickup;No;nothing;Bank Transfer;
3018;58;Female;Sunglasses;Accessories;71;USA;Wisconsin;S;Purple;Summer;2023;3.3;No;Next Day Air;No;nothing;Cash;0.0
3019;43;Female;Boots;Footwear;41;USA;Texas;M;Green;Summer;2023;3.0;No;Free Shipping;No;nothing;Debit Card;0.0
3020;0;;Jacket;Outerwear;44;USA;Utah;M;Yellow;Winter;2023;3.9;No;2-Day Shipping;Yes;nothing;Credit;20.0
3021;23;Female;Jeans;Clothing;81;USA;Arkansas;S;Charcoal;Fall;2023;2.8;No;Store Pickup;No;nothing;Debit Card;
3022;65;Female;Sunglasses;Accessories;77;USA;Pennsylvania;S;Blue;Summer;2023;4.5;No;2-Day Shipping;No;nothing;Cash;
3023;58;Female;Sandals;Footwear;26;USA;Georgia;M;Lavender;Fall;2023;4.0;No;Free Shipping;No;nothing;Debit;
3024;50;Female;Backpack;Accessories;31;USA;Indiana;M;Brown;Summer;2023;2.9;No;Express;No;nothing;Cash;
3025;67;Female;Blouse;Clothing;82;USA;Idaho;S;White;Spring;2023;4.0;No;Free Shipping;No;nothing;Credit Card;
3026;40;Female;Shoes;Footwear;60;USA;Montana;XL;Green;Summer;2023;3.4;No;Store Pickup;Yes;nothing;Cash;20.0
3027;55;Female;Shirt;Clothing;70;USA;Tennessee;L;Magenta;Fall;2023;2.5;No;Free Shipping;No;nothing;Credit Card;
3028;52;Female;Hoodie;Clothing;26;USA;West Virginia;XL;Peach;Winter;2023;2.8;No;2-Day Shipping;No;nothing;Credit Card;0.0
3029;62;Female;Dress;Clothing;100;USA;California;L;Charcoal;Summer;2023;3.0;No;Free Shipping;No;nothing;Cash;
3030;64;Female;Dress;Clothing;82;USA;Georgia;M;Gold;Summer;2023;3.1;No;Free Shipping;No;nothing;Debit Card;
3031;43;Female;Sneakers;Footwear;24;USA;Maryland;XL;Purple;Spring;2023;2.6;No;2-Day Shipping;Yes;nothing;Credit Card;10.0
3032;61;Female;Blouse;Clothing;74;USA;Idaho;L;Teal;Summer;2023;4.9;No;2-Day Shipping;No;nothing;Credit Card;0.0
3033;26;Female;Backpack;Accessories;58;USA;California;XL;Green;Summer;2023;3.5;No;Next Day Air;No;nothing;Credit Card;
3034;22;Female;Sweater;Clothing;56;USA;Alabama;L;Orange;Spring;2023;2.6;No;Store Pickup;Yes;nothing;Credit;10.0
3035;51;Female;Boots;Footwear;37;USA;Utah;L;Peach;Spring;2023;3.5;No;2-Day Shipping;No;nothing;Credit Card;0.0
3036;69;Female;Handbag;Accessories;64;USA;Kentucky;M;Gold;Spring;2023;4.5;No;Free Shipping;No;nothing;Cash;0.0
3037;50;F;Hoodie;Clothing;58;USA;Vermont;S;Violet;Spring;2023;4.3;No;Next Day Air;No;nothing;Debit Card;
3038;51;Female;Belt;Accessories;44;USA;Iowa;L;Charcoal;Summer;2023;4.8;No;Next Day Air;No;nothing;Cash;0.0
3039;56;Female;Jewelry;Accessories;39;USA;Georgia;M;Brown;Summer;2023;4.2;No;Free Shipping;No;nothing;Debit Card;0.0
3040;59;;Blouse;Clothing;48;USA;Alabama;L;Blue;Spring;2023;3.2;No;Next Day Air;No;nothing;Debit;0.0
3041;18;Female;Handbag;Accessories;32;USA;Nebraska;M;Gold;Fall;2023;4.1;No;Express;No;nothing;Cash;0.0
3042;48;Female;Handbag;Accessories;79;USA;Rhode Island;M;Orange;Winter;2023;4.0;No;Express;Yes;27;Credit;10.0
3043;53;Female;Coat;Outerwear;27;USA;South Dakota;L;Turquoise;Winter;2023;2.9;No;Next Day Air;No;nothing;Cash;0.0
3044;45;Female;Belt;Accessories;98;USA;Illinois;S;Peach;Fall;2023;2.6;No;Store Pickup;Yes;nothing;Credit Card;20.0
3045;21;Female;Boots;Footwear;67;USA;North Carolina;M;Magenta;Winter;2023;2.7;No;Free Shipping;No;10;Bank Transfer;
3046;42;Female;Socks;Clothing;37;USA;Florida;L;Black;Winter;2023;4.6;No;2-Day Shipping;Yes;nothing;Credit;10.0
3047;60;Male;Shoes;Footwear;49;USA;Pennsylvania;M;White;Spring;2023;3.2;No;Store Pickup;No;nothing;Cash;
3048;21;Female;Sneakers;Footwear;74;USA;Vermont;M;Violet;Fall;2023;4.1;No;2-Day Shipping;No;nothing;Credit;
3049;69;Female;Jewelry;Accessories;93;USA;Colorado;M;Olive;Summer;2023;3.9;No;Standard;Yes;nothing;Debit Card;20.0
3050;40;Female;Handbag;Accessories;60;USA;Utah;L;Red;Summer;2023;3.0;No;Next Day Air;No;41;Bank Transfer;
3051;31;Female;Coat;Outerwear;76;USA;Kentucky;S;Green;Spring;2023;3.6;No;Standard;No;28;Debit Card;
3052;44;Female;Sunglasses;Accessories;64;USA;Wyoming;L;Gold;Summer;2023;4.6;No;Express;No;nothing;Debit Card;0.0
3053;48;;Shoes;Footwear;38;USA;Maine;XL;Olive;Spring;2023;4.5;No;Store Pickup;No;nothing;Bank Transfer;
3054;32;Male;Shoes;Footwear;91;USA;Maine;L;Brown;Winter;2023;3.2;No;Next Day Air;No;22;Bank Transfer;
3055;42;Female;Boots;Footwear;70;USA;New Hampshire;S;Magenta;Summer;2023;4.9;No;2-Day Shipping;No;nothing;Debit Card;0.0
3056;27;Female;Sandals;Footwear;22;USA;Kansas;M;Violet;Fall;2023;5.0;No;Standard;Yes;5;Debit Card;10.0
3057;69;;Gloves;Accessories;59;USA;New Jersey;M;Beige;Spring;2023;3.8;No;Standard;No;nothing;Cash;0.0
3058;67;;Backpack;Accessories;22;USA;North Carolina;M;Blue;Spring;2023;3.4;No;Next Day Air;Yes;nothing;Bank Transfer;10.0
3059;41;Female;Handbag;Accessories;74;USA;West Virginia;S;Orange;Winter;2023;3.8;No;Store Pickup;No;nothing;Bank Transfer;
3060;46;F;Sweater;Clothing;71;USA;Kentucky;L;Maroon;Spring;2023;3.2;No;Express;Yes;nothing;Credit Card;20.0
3061;47;Female;Coat;Outerwear;80;USA;California;S;Charcoal;Summer;2023;4.7;No;Store Pickup;No;nothing;Debit Card;0.0
3062;33;Female;T-shirt;Clothing;59;USA;South Dakota;L;Olive;Fall;2023;4.5;No;Express;Yes;nothing;Credit;10.0
3063;51;Female;Backpack;Accessories;96;USA;California;L;Green;Fall;2023;3.3;No;Standard;No;nothing;Debit;0.0
3064;26;Female;Sunglasses;Accessories;43;USA;Connecticut;L;Brown;Winter;2023;3.9;No;Store Pickup;No;nothing;Credit Card;0.0
3065;22;Female;Belt;Accessories;76;USA;Idaho;S;Cyan;Winter;2023;3.6;No;Express;No;49;Bank Transfer;0.0
3066;49;Female;Jacket;Outerwear;59;USA;North Dakota;M;Beige;Fall;2023;2.8;No;Store Pickup;No;7;Debit Card;
3067;58;Female;Skirt;Clothing;48;USA;Michigan;L;Teal;Summer;2023;4.3;No;Free Shipping;No;nothing;Debit Card;
3068;70;Male;Belt;Accessories;22;USA;Missouri;S;Gray;Spring;2023;3.5;No;Free Shipping;No;nothing;Cash;
3069;32;;Boots;Footwear;40;USA;California;M;Indigo;Winter;2023;4.2;No;Express;No;nothing;Debit Card;0.0
3070;62;Female;Jeans;Clothing;73;USA;Delaware;L;Magenta;Spring;2023;4.6;No;Express;No;17;Debit Card;
3071;52;Female;Shoes;Footwear;26;USA;Alabama;XL;Red;Fall;2023;2.6;No;Free Shipping;No;43;Cash;0.0
3072;23;Female;Sweater;Clothing;41;USA;New Hampshire;L;Turquoise;Spring;2023;3.4;No;Next Day Air;No;nothing;Cash;0.0
3073;26;F;Jewelry;Accessories;98;USA;New York;L;Peach;Spring;2023;3.1;No;Standard;No;nothing;Cash;0.0
3074;58;Female;Shirt;Clothing;63;USA;Oregon;L;White;Winter;2023;3.6;No;Free Shipping;Yes;7;Debit Card;20.0
3075;26;Female;Boots;Footwear;55;USA;Massachusetts;L;Maroon;Winter;2023;4.2;No;Next Day Air;No;34;Debit Card;
3076;54;Female;Shorts;Clothing;90;USA;Utah;XL;Beige;Winter;2023;3.6;No;Standard;No;nothing;Cash;0.0
3077;66;Female;Handbag;Accessories;46;USA;New Hampshire;M;Blue;Summer;2023;3.6;No;Express;No;nothing;Debit Card;
3078;60;Female;Sweater;Clothing;88;USA;Illinois;S;Red;Spring;2023;3.0;No;Store Pickup;No;nothing;Debit Card;0.0
3079;32;Female;Belt;Accessories;95;USA;Alaska;M;Blue;Spring;2023;2.5;No;2-Day Shipping;No;24;Bank Transfer;
3080;48;Female;Belt;Accessories;31;USA;Wyoming;M;Maroon;Fall;2023;4.0;No;Store Pickup;No;nothing;Bank Transfer;
3081;69;Female;Hoodie;Clothing;42;USA;Colorado;L;Yellow;Spring;2023;4.1;No;Next Day Air;No;5;Cash;
3082;64;Female;Sneakers;Footwear;44;USA;Vermont;L;Pink;Winter;2023;4.9;No;Next Day Air;No;11;Credit Card;0.0
3083;56;Female;T-shirt;Clothing;99;USA;Utah;M;Maroon;Spring;2023;4.0;No;Next Day Air;No;nothing;Bank Transfer;
3084;0;Female;Pants;Clothing;20;USA;Illinois;S;Purple;Summer;2023;3.5;No;Store Pickup;No;nothing;Credit;
3085;46;Female;Scarf;Accessories;37;USA;Idaho;S;Indigo;Spring;2023;3.2;No;Store Pickup;Yes;nothing;Credit;50.0
3086;24;Female;Sweater;Clothing;50;USA;Nevada;L;Gray;Winter;2023;2.8;No;Store Pickup;No;nothing;Debit Card;0.0
3087;47;Male;Handbag;Accessories;73;USA;Utah;M;Lavender;Summer;2023;3.5;No;Next Day Air;No;nothing;Debit Card;
3088;62;Female;Shirt;Clothing;84;USA;North Carolina;M;Charcoal;Spring;2023;3.1;No;Free Shipping;No;nothing;Bank Transfer;
3089;34;;Dress;Clothing;64;USA;Arkansas;M;Teal;Spring;2023;3.3;No;Store Pickup;Yes;nothing;Bank Transfer;10.0
3090;50;Female;Sandals;Footwear;21;USA;North Carolina;L;Blue;Fall;2023;4.6;No;Free Shipping;No;23;Cash;
3091;29;Female;Shirt;Clothing;36;USA;Texas;M;Peach;Summer;2023;4.9;No;Store Pickup;No;nothing;Bank Transfer;0.0
3092;68;Female;Dress;Clothing;81;USA;Nevada;L;Orange;Winter;2023;3.4;No;2-Day Shipping;Yes;nothing;Credit Card;20.0
3093;52;Female;Sunglasses;Accessories;54;USA;Utah;L;Silver;Fall;2023;3.5;No;Next Day Air;No;14;Bank Transfer;0.0
3094;29;F;Socks;Clothing;63;USA;Pennsylvania;L;Red;Summer;2023;4.8;No;Store Pickup;No;nothing;Cash;
3095;22;Female;Sandals;Footwear;59;USA;Georgia;M;Gray;Summer;2023;2.7;No;Store Pickup;No;9;Cash;
3096;62;Female;Hat;Accessories;53;USA;Minnesota;S;Beige;Fall;2023;3.4;No;Standard;No;nothing;Debit Card;0.0
3097;69;Male;Shirt;Clothing;63;USA;Kansas;L;White;Winter;2023;3.5;No;Next Day Air;Yes;20;Bank Transfer;10.0
3098;48;Female;Shoes;Footwear;33;USA;Delaware;M;Silver;Fall;2023;3.7;No;Free Shipping;Yes;39;Bank Transfer;10.0
3099;0;Female;Pants;Clothing;64;USA;New Mexico;L;Cyan;Summer;2023;3.3;No;Next Day Air;No;50;Bank Transfer;
3100;42;Female;Shirt;Clothing;98;USA;Michigan;S;Maroon;Fall;2023;2.9;No;Free Shipping;No;nothing;Bank Transfer;0.0
3101;50;Male;Hat;Accessories;85;USA;Vermont;L;Purple;Winter;2023;3.9;No;Express;Yes;nothing;Bank Transfer;10.0
3102;32;Female;Jewelry;Accessories;82;USA;Idaho;S;Brown;Summer;2023;2.7;No;Express;Yes;nothing;Cash;10.0
3103;51;Female;Jacket;Outerwear;85;USA;South Dakota;M;Green;Summer;2023;4.3;No;Standard;No;29;Cash;
3104;0;Female;Shirt;Clothing;37;USA;Illinois;S;Peach;Winter;2023;3.0;No;2-Day Shipping;No;42;Bank Transfer;0.0
3105;43;Female;Pants;Clothing;56;USA;Georgia;S;Turquoise;Summer;2023;5.0;No;2-Day Shipping;Yes;nothing;Debit Card;20.0
3106;0;Female;Skirt;Clothing;33;USA;Oregon;M;Olive;Fall;2023;2.7;No;Express;Yes;17;Debit Card;10.0
3107;62;Female;Sandals;Footwear;57;USA;Alabama;M;Yellow;Winter;2023;4.7;No;Next Day Air;No;20;Debit;0.0
3108;65;Female;Blouse;Clothing;31;USA;Hawaii;L;Gray;Winter;2023;4.6;No;Standard;Yes;nothing;Credit Card;10.0
3109;50;Male;Socks;Clothing;69;USA;Oregon;M;Purple;Fall;2023;3.2;No;2-Day Shipping;No;7;Debit;0.0
3110;60;Female;Jacket;Outerwear;92;USA;Illinois;M;Gray;Winter;2023;4.3;No;Free Shipping;Yes;47;Bank Transfer;10.0
3111;19;Female;Handbag;Accessories;46;USA;Texas;L;Lavender;Fall;2023;4.6;No;Next Day Air;No;nothing;Bank Transfer;
3112;0;Female;Belt;Accessories;81;USA;Kansas;XL;Indigo;Spring;2023;4.9;No;Free Shipping;No;25;Debit Card;
3113;19;Female;Blouse;Clothing;97;USA;Texas;S;Green;Fall;2023;3.8;No;Express;Yes;nothing;Debit Card;10.0
3114;46;Female;Shirt;Clothing;93;USA;Nebraska;L;Green;Summer;2023;2.6;No;Express;No;nothing;Debit Card;0.0
3115;21;Female;Handbag;Accessories;56;USA;Arkansas;M;Olive;Spring;2023;4.7;No;Store Pickup;No;45;Debit Card;0.0
3116;26;;Scarf;Accessories;53;USA;South Dakota;M;Charcoal;Fall;2023;4.1;No;Free Shipping;Yes;nothing;Bank Transfer;10.0
3117;50;Female;Coat;Outerwear;66;USA;Montana;L;Gray;Spring;2023;3.7;No;Store Pickup;Yes;nothing;Debit Card;10.0
3118;43;Female;Hoodie;Clothing;50;USA;Florida;M;Olive;Fall;2023;3.0;No;Free Shipping;No;nothing;Cash;0.0
3119;61;Female;Shorts;Clothing;97;USA;Virginia;L;Blue;Summer;2023;4.7;No;Standard;No;nothing;Debit Card;
3120;63;Female;Sandals;Footwear;79;USA;Louisiana;XL;Silver;Winter;2023;4.7;No;2-Day Shipping;No;nothing;Credit Card;0.0
3121;46;Female;Shirt;Clothing;76;USA;Louisiana;M;Magenta;Fall;2023;4.0;No;Store Pickup;No;nothing;Debit Card;0.0
3122;63;Female;Hoodie;Clothing;38;USA;Louisiana;L;Black;Fall;2023;2.6;No;Standard;Yes;16;Debit Card;20.0
3123;23;Female;Socks;Clothing;45;USA;Georgia;M;Pink;Fall;2023;3.0;No;Express;Yes;34;Credit Card;20.0
3124;57;Female;Handbag;Accessories;77;USA;Iowa;XL;Red;Fall;2023;3.3;No;Next Day Air;No;nothing;Debit Card;
3125;57;Female;Jewelry;Accessories;51;USA;California;M;Peach;Summer;2023;3.4;No;Standard;No;nothing;Cash;
3126;0;Female;Coat;Outerwear;26;USA;Oregon;L;Lavender;Spring;2023;4.0;No;Standard;No;nothing;Cash;
3127;57;Female;Sunglasses;Accessories;76;USA;Maine;L;Lavender;Winter;2023;2.6;No;Store Pickup;No;28;Bank Transfer;
3128;55;Female;Gloves;Accessories;94;USA;Louisiana;M;Beige;Winter;2023;3.4;No;Free Shipping;Yes;nothing;Credit Card;10.0
3129;65;Female;Jacket;Outerwear;32;USA;Arkansas;S;Indigo;Fall;2023;4.4;No;Standard;No;nothing;Cash;0.0
3130;60;Female;Sandals;Footwear;20;USA;Maryland;S;Cyan;Summer;2023;4.7;No;Express;Yes;nothing;Debit Card;10.0
3131;52;F;Pants;Clothing;20;USA;Vermont;M;Yellow;Summer;2023;4.5;No;Store Pickup;No;nothing;Debit Card;
3132;34;Female;Jacket;Outerwear;59;USA;North Dakota;M;Peach;Fall;2023;2.9;No;Store Pickup;Yes;11;Bank Transfer;50.0
3133;33;Female;Sweater;Clothing;97;USA;Michigan;M;Yellow;Summer;2023;4.2;No;Express;Yes;nothing;Cash;10.0
3134;58;Female;T-shirt;Clothing;68;USA;Arkansas;M;Orange;Spring;2023;4.1;No;Next Day Air;No;nothing;Cash;0.0
3135;35;Female;Boots;Footwear;66;USA;Kentucky;L;Gray;Spring;2023;4.4;No;Store Pickup;No;nothing;Bank Transfer;
3136;68;Female;Shoes;Footwear;85;USA;Indiana;L;Yellow;Spring;2023;4.7;No;Free Shipping;No;nothing;Debit Card;
3137;58;Female;Skirt;Clothing;32;USA;Minnesota;M;Gray;Fall;2023;3.1;No;Next Day Air;No;nothing;Cash;
3138;34;Female;Coat;Outerwear;44;USA;Louisiana;M;Turquoise;Spring;2023;2.7;No;2-Day Shipping;Yes;nothing;Bank Transfer;20.0
3139;47;;Blouse;Clothing;95;USA;Kentucky;L;Gray;Fall;2023;4.6;No;Next Day Air;Yes;40;Cash;10.0
3140;35;Female;Sunglasses;Accessories;85;USA;Georgia;M;Olive;Winter;2023;4.4;No;Next Day Air;No;nothing;Debit Card;
3141;34;Female;Gloves;Accessories;44;USA;Alaska;XL;Peach;Summer;2023;4.6;No;Free Shipping;No;nothing;Bank Transfer;0.0
3142;36;Female;Sunglasses;Accessories;30;USA;Mississippi;S;Peach;Winter;2023;4.9;No;Express;No;47;Credit Card;0.0
3143;23;Female;Sneakers;Footwear;21;USA;Kansas;L;Magenta;Winter;2023;4.0;No;2-Day Shipping;No;nothing;Debit Card;
3144;68;Female;Hoodie;Clothing;22;USA;Arizona;M;Purple;Summer;2023;2.9;No;Store Pickup;No;nothing;Cash;
3145;23;Female;Boots;Footwear;70;USA;Maine;L;Beige;Spring;2023;2.6;No;Free Shipping;No;12;Debit Card;
3146;57;Female;Handbag;Accessories;29;USA;Texas;XL;Purple;Spring;2023;4.6;No;Standard;No;16;Cash;0.0
3147;21;Female;Shirt;Clothing;83;USA;Virginia;S;Yellow;Winter;2023;4.9;No;Free Shipping;No;19;Credit;
3148;45;Female;Sweater;Clothing;99;USA;North Dakota;M;Pink;Winter;2023;4.3;No;Express;No;21;Credit Card;
3149;37;Male;Shorts;Clothing;35;USA;West Virginia;L;Purple;Fall;2023;4.3;No;Free Shipping;No;15;Debit Card;0.0
3150;18;Female;Belt;Accessories;40;USA;North Carolina;M;Lavender;Winter;2023;4.6;No;Free Shipping;No;nothing;Debit Card;
3151;0;Female;Blouse;Clothing;25;USA;Georgia;M;Peach;Spring;2023;2.6;No;Express;Yes;nothing;Bank Transfer;10.0
3152;52;Female;T-shirt;Clothing;64;USA;New Mexico;L;Orange;Fall;2023;3.1;No;2-Day Shipping;No;nothing;Bank Transfer;0.0
3153;49;;Belt;Accessories;90;USA;North Carolina;M;Red;Fall;2023;3.1;No;Store Pickup;No;nothing;Cash;0.0
3154;56;Female;Socks;Clothing;88;USA;Alabama;L;Red;Fall;2023;3.1;No;Next Day Air;Yes;nothing;Debit Card;10.0
3155;27;Female;Belt;Accessories;55;USA;Connecticut;M;Gold;Winter;2023;4.4;No;Standard;No;nothing;Cash;0.0
3156;22;Female;Handbag;Accessories;90;USA;Montana;M;Brown;Fall;2023;4.3;No;Free Shipping;Yes;nothing;Cash;10.0
3157;18;Female;Shirt;Clothing;50;USA;Montana;M;Black;Winter;2023;3.1;No;2-Day Shipping;No;nothing;Cash;
3158;21;Female;Belt;Accessories;34;USA;Maine;L;Red;Fall;2023;3.1;No;Store Pickup;No;nothing;Debit Card;0.0
3159;0;Female;Jewelry;Accessories;77;USA;Mississippi;M;Gray;Winter;2023;4.9;No;2-Day Shipping;No;nothing;Credit Card;0.0
3160;62;Female;Hat;Accessories;89;USA;Louisiana;L;Pink;Winter;2023;2.9;No;Store Pickup;Yes;nothing;Bank Transfer;10.0
3161;28;;Backpack;Accessories;87;USA;Nebraska;XL;Turquoise;Fall;2023;3.8;No;Next Day Air;No;nothing;Cash;
3162;66;Male;Dress;Clothing;77;USA;Massachusetts;S;Charcoal;Winter;2023;4.2;No;2-Day Shipping;No;43;Cash;0.0
3163;66;Female;Shoes;Footwear;85;USA;Wisconsin;L;Blue;Winter;2023;3.9;No;Standard;No;nothing;Bank Transfer;
3164;49;Male;Pants;Clothing;66;USA;Nebraska;XL;Turquoise;Summer;2023;2.8;No;Express;No;nothing;Cash;0.0
3165;40;Female;Dress;Clothing;32;USA;Arizona;L;Silver;Winter;2023;2.6;No;Standard;No;nothing;Credit Card;0.0
